630457,Huishoudbeurs,De Huishoudbeurs in de Rai te Amsterdam wordt door minister Marga Klompé geopend door een deksel van een reuzenpan op te tillen. Verder stands met oa een mixer; een haardroogzak; een wasmachine met centrifuge; een volautomatische naaimachine van 6 kilo en pannen met handvatten die niet heet worden.
621275,Hobie-cat catamaran-wedstrijden: zonder wind een grote drijfpartij,Ongeveer vijftig catamarans van het type hobiecat-16 nemen voor de kust van Wassenaar deel aan het Nederlands Kampioenschap in de tweepersoons klasse. Rob Heilbron en Hans Dieben worden tot kampioen uitgeroepen. SHOTS: catamarans tijdens de wedstrijd; winnaars Heilbron en Dieben.
625686,Honderdduizendste koe op de veemarkt,Op de veemarkt in Den Bosch wordt de 100.000e koe aangevoerd. Dit feit wordt gevierd met enige festiviteiten. SHOTS: - Vóór de gebouwen van de veemarkt: koeien; boeren en veehandelaren; - burgemeester mr. H.J.M. Loeff hangt een krans om de kop van de desbetreffende koe; - een optocht trekt door de straten van Den Bosch; voorop twee politieagenten; rijwiel aan de hand; daarachter de koe met begeleiders; daarachter een militair muziekkorps; - op het plein voor het stadhuis ontvangen koe en begeleider (in uniform) enige geschenken van de burgemeester: de koe wordt getrakteerd op veekoeken; de begeleider neemt een paar klompen en een paardenhoofdstel in ontvangst.
615490,Honderden antieke gereedschappen in unieke verzameling,De heer Arkema uit Groningen heeft in zijn werkplaats op zijn zolder een grote verzameling van gereedschappen uit talrijke ambachten. SHOTS: meneer en mevrouw Arkema op rommelmarkt; atelier vol met gereedschappen; cu's enkele stukken gereedschap; Arkema lapt schoenen met eigen gereedschap en op land met antieke zaaiviool; oude houten snijbonenmolen.
617854,Internationale autotentoonstelling in de RAI,Dhr. Fontein en dhr. Wiesman worden gewekt door een wekker; waarna ze in hun gemotoriseerde bed naar de RAI te Amsterdam rijden om deel te nemen aan het Grand Concours des Constructeurs ihkv de 42ste Auto-RAI. Fontein en Wiesman winnen de wedstrijd van oa dhr. Bouvy en dhr. Stapel uit Den Haag in een rijdend fornuis. Verder de inrichting van de beurs; waar de douane de laatste formaliteiten regelt. Met oa auto's uit Italië en de VS; een Mercedes; een Rolls-Royce; een Convair met achterin geplaatste motor; een Saab-stationcar en een simca met keuken.
637681,Knikkersport viert hoogtij,Knikkerende kinderen en de beoefening van de knikkersport door een aantal oudere heren in het Noord-Hollandse dorpje Groot-Schermer. De mannen laten de knikkers oa "met effect" rollen.
624385,Waar zijn de zilveren guldens?,Beelden van het uitdelen van zilveren guldens; het inleveren van de papieren guldens; een jongen die guldens in een spaarpot stopt; een vrouw die ze in een kous stopt; een man die ze opeet en mannen die een emmer guldens in hun broekzak krijgen en vervolgens scheef lopen door het gewicht.
616990,Windhondenrennen om het lange baan kampioenschap,Windhondenrennen in Utrecht.  SHOTS:  - Vóór de wedstrijd worden de nodige voorbreidingen getroffen:  de honden worden gemasseerd; de lijn met het hazevel waar de  honden straks achteraan zullen rennen; wordt uitgerold; het  opwindmechaniek van de lijn wordt uitgeprobeerd;  - start; de deurtjes van de hokken gaan open; de honden rennen  naar buiten en sprinten achter het hazevel aan; de winnaar  ontvangt een lauwerkransje om de nek; de eigenaresse wordt  gefeliciteerd.
1321,Haarlem 700 jaar stad,Tgv de viering van het Haarlem 700 jaar stad trekt een historisch-allegorische optocht door de stad; wordt in het Frans Halsmuseum een schilderijententoonstelling gehouden van meesters uit de tijd van Frans Hals en vindt 's avonds op de Grote Markt een openluchtvoorstelling plaats van een spel waarbij het beleg van Haarlem wordt herdacht.
1405,De schipbreuk van de 'Faustus' bij Hoek van Holland,Een hevige Noordwester storm drijft het Panamese vrachtschip "Faustus" op 6 november aan de grond bij Hoek van Holland. De reddingsboot "Jan Lels" haalt de bemanning van boord. De golfslag is zo hoog dat het verlaten schip 's avonds eerst nog door het Noorderhoofd wordt heen gedreven en daar een groot gat inslaat alvorens het; midden in de vaarroute van de Nieuwe Waterweg; naar de diepte zinkt. De autoriteiten verklaren de volgende dag; na de schade aan de Noorderpier te hebben opgenomen en te hebben geconstateerd dat de juiste ligging van het wrak nog niet exact bekend is; de Nieuwe Waterweg voorlopig gestremd voor alle scheepvaartverkeer maar geven later; na localisering; de vaart weer vrij voor kleinere schepen. Een cameraman van Polygoon; Peter Kaart; mocht meevaren met de reddingsboot en de redding van de Griekse zeelui van de "Faustus" van zeer dichtbij kon filmen. SHOTS: - Hoge golven van de zee met schuimkoppen; golven spatten tegen de dijk uiteen; - long shot: de "Faustus" ligt; slagzij makend; gestrand ter hoogte van de Noorderpier; - de reddingsboot vaart uit en keert; met de bemanning van het vrachtschip; terug; div. shots van en vanaf de "Jan Lels" tijdens de vaartocht van en naar de "Faustus"; - de reddingsboot komt in de luwte langszij de vrachtvaarder; de bemanningsleden van de vrachtvaarder stappen over; - op een kaart wordt mbv animatie aangegeven hoe de "Faustus"; 's avonds in het donker; door de zee wordt voortgedreven en door de Noorddam heenbreekt; - golven spoelen met kracht door het gat in de pier; - luchtopnamen van het gat in de pier en van schepen die buitengaats voor anker liggen; oa de "Maasdam"; - de "Nieuw Amsterdam"; noodgedwongen uitwijkend naar Amsterdam; ligt daar aan de kade; - op de plaats van het wrak drijft een wrakboei in het water; kijkers op de pier zien hoe het lichte scheepvaartverkeer weer op gang komt.
1493,Opening van de Nieuw Guinea conferentie,Bij de Ronde Tafelconferentie in 1949 in Den Haag werd een overeenkomst bereikt mbt de soevereiniteit over Indonesië. De Nederlandse regering droeg deze over aan een federale Indonesische regering. Het Nederlands deel van Nieuw-Guinea werd uitdrukkelijk buiten de overeenkomst gehouden; ondanks sterke claims op dit gebied van de zijde van de Indonesische Republiek. Afgesproken werd dat deze kwestie vóór 27 december 1950 geregeld zou worden dmv onderhandelingen. Op 4 december komen Nederlandse en Indonesische afgevaardigden voor de eerste officiële vergadering bijeen in de Trèveszaal in Den Haag. Aanwezig zijn oa de minister van Overzeese Gebiedsdelen; mr. J.H. van Maarseveen; de minister van Buitenlandse Zaken; mr. D.U. Stikker; de minister van Sociale Zaken mr. A.M. Joekes; premier dr. W. Drees; de Indonesische Hoge Commissaris Mohammed Roem en andere Indonesiërs. SHOTS: - De heren komen binnen; geven handen en onderhouden zich informeel met elkaar; - allen zitten aan de vergadertafel en luisteren naar toespraken van Van Maarseveen en Roem; - op een topografische kaart wordt de ligging van Nieuw-Guinea tov Indonesië en Australië weergegeven; 00:06 Van Maarseveen (links); Roem (rechts); 00:15 vlnr achter de tafel Drees; Stikker; Joekes; 00:51 Drees (links); Stikker (rechts).
1759,De oude Delft,Korte beelden van het oude Delft: grachtje; paard-en-wagen; kinderen duwen handkar voor over bruggetje daarbij toegeblafd door honden; shots schoolmeisjes.
1801,Hoog water brengt ongerief op vele plaatsen,Zware regenval heeft in Nederland geleid tot hoog water en wateroverlast. Met zandzakken worden dijken hersteld en versterkt. In Maarssenbroek in de polder Nijenrode zijn huizen ondergelopen. In Brabant is door de overstroming van de Mark en de Dintel landbouwgrond met suikerbieten overstroomd. Landbouwers oogsten de bieten en brengen koeien van overstroomde gebieden naar stal. Met pompen worden de overstroomde polders leeggepompt.
1815,Via leegstand en verval naar opbouw van de oude binnenstad,Evenals andere oude steden kampt ook Deventer met het probleem van leegstand en verval in de binnenstad. In het Bergkwartier zijn historische panden in stijl gerestaureerd; maar in een wijk als Noordenbergkwartier moet nog veel gebeuren. De meeste bewoners zijn hier weggetrokken en veel oude huizen in de wijk zijn dichtgemetseld. Een groot deel ervan is opgekocht door de gemeente en er worden met de buurtcommissies besprekingen gevoerd over aard en omvang van de nieuwe bebouwing. SHOTS: zicht op Deventer vanaf de IJssel; diverse gerestaureerde panden in Bergkwartier; panden in Noordenbergkwartier die wel en die niet zijn opgeknapt; rijer langs dichtgemetselde woningen; kaalslag in de binnenstad.
1871,Nieuwste caravans en tenten op RAI-tentoonstelling in Amsterdam,De tentoonstelling Hiswa-Goed Kamp in de RAI te Amsterdam; met div. tenten; caravans en vouwwagens; kooktoestellen en een rugzak met uitklapbare stoel.
2277,Edam aan zee,Beelden van de sfeer aan het strand van de zomerse badplaats aan de Zuiderzee. SHOTS: -Zwemmers o.a. bij en op glijbaan en op waterfiets; -volwassenen en kinderen in klederdracht; -dansen in de openlucht bij muziek van een orkestje; -mensen zitten op terrassen onder parasols.
2661,St. Bonifatius bedevaart naar Dokkum,Door de straten van Dokkum trekt een stoet rooms-katholieke gelovigen; in de stoet lopen oa priesters; nonnen en bruidjes mee. De stoet trekt van de markt naar het Martelveld in een buitenwijk aan de rand van de stad. Aldaar wordt in de St. Bonifatiuskapel een godsdienstoefening gehouden en dient de geestelijk leider van het gebeuren; mgr. B.J. Alfrink; het vormsel toe aan een enkele jongens door hun voorhoofd te zalven en hen te zegenen. Tot slot trekt een processie door het park rond de kapel. 00:41 Alfrink (met bonnet)
3208,Schoonmaken en restaureren van veldkruisen,Restauratie van religieuze veldkruisen in de provincie Limburg. De kruisen worden verwijderd en naar de gemeentelijke werkplaats gebracht; waar ze worden gerestaureerd. Vervolgens worden ze weer teruggeplaatst.
14588,Leden van de Eerste en Tweede Kamer brengen bezoek aan Nederlandse industrieën ,Afgevaardigden uit het Nederlands parlement bezoeken vrachtwagenfabriek DAF en een textielfabriek in Eindhoven. SHOTS: - De heer T.J. Twijnstra; spreekt; namens de Nederlandse werkgevers; een woord van welkom; - DAF: de heren lopen over het fabrieksterrein en bekijken enkele door de fabriek gefabriceerde autochassis; ze lopen door de fabriekshallen en kijken hoe de arbeiders werken aan draaibanken en in een montagehal een vrachtauto assembleren aan de lopende band; - int. textielfabriek: een andere groep afgevaardigden loopt door de spinnerijen en ziet hoe garen en stoffen gemaakt worden; 00:49 J.A. Jonkman (driedelig kostuum); 00:51 J.J. Fens maakt een proefritje in een jeep; 01:26 M. Klompé; 01:29 M. Tjeenk Willink.
15581,Een kijkje bij de kleinschalige onderneming,Stichting MEMO (mens- en milieuvriendelijk ondernemen) zet zich in voor het kleinschalig bedrijfsleven als tegenpool van multinationals. Handwerk; vakmanschap en arbeidsvreugde staan voorop bij deze ondernemingen; die producten leveren op het gebied van voeding; kleding; woning en vervoer. Op de MEMO-beurs in meditatiecentrum De Kosmos te Amsterdam laten kleine bedrijfjes zien hoe zij werken. SHOTS: ext. meditatiecentrum De Kosmos; demonstratie van diverse soorten handwerk op de MEMO-beurs; een bakker die brood bakt.
21994,Belangrijke ontwikkeling in röntgenonderzoek dankzij 'computer-tomograaf',Röntgenonderzoek sterk verbeterd dankzij de zgn. computertomograaf. Met behulp hiervan is het nu beter mogelijk om röntgen-fotografie toe te passen bij weke delen; zoals de hersenen. In het Amsterdamse Sint Lucas ziekenhuis wordt deze röntgentechniek ook al toegepast bij andere lichaamsdelen. SHOTS: man waarbij in ziekenhuis m.b.v. computertomograaf röntgenopnames van o.a. hersenen worden gemaakt; de röntgenbuis van de computertomograaf; röntgenopnames op monitor; de werking van de computertomograaf wordt verduidelijkt m.b.v. instructiefilmpje.
61831,Terrasflats; nieuwe vorm,In het Noord-Brabantse Geldrop staat een complex terrasflats. Kenmerken van deze flats zijn de diepe en lange terrassen; het zeer grote interieur en de toegang tot de woning aan de achterzijde van het complex. SHOTS: ext. complex terrasflats; bewoners op het terras; int. flat.
128749,Officiële opening van de geëlektrificeerde lijn Eindhoven-Maastricht,De spoorverbinding tussen Eindhoven en Maastricht is geëlektrificeerd. Beelden van de eerste officiële rit van een elektrische trein op dit traject. SHOTS: -div. ext. shots van de trein bij vertrek vanaf station Eindhoven en aankomst op station Maastricht; -div. int. shots van de trein tijdens de rit - oa geschoten uit de bestuurderscabine - van rails; bovenleidingen ed; tussengelegen stations; mensen langs de route; fabrieksterrein van de staatsmijn Maurits; keukenpersoneel zet koffie; kelners serveren.
148241,De stoomfiets-uitvinding van de heren Gordijn,Twee constructeurs hebben een fiets voorzien van een boven het voorwiel gemonteerde kleine stoommachine die het voorwiel aandrijft. Er wordt een demonstratierit gemaakt.
151031,Eindhoven heeft een nieuwe burgemeester,Mr. dr. Ch.J.M.A. van Rooy wordt in Sancta Ursula; het oude stadhuis van Eindhoven; in een bijzondere raadsvergadering tot burgemeester benoemd. De loco-burgemeester hangt Van Rooy; in aanwezigheid van zijn echtgenote en kinderen en voormalig burgemeester H.A.M.T. Kolfschoten; de ambtsketen om; waarna Van Rooy de installatierede uitspreekt. Verder beelden van de nieuwe spoorbaan en wegen naar de stad.
151252,Basketbal Nederland-Zweden,Nederland wint de dames basketbalwedstrijd tegen Zweden in de Philips Jubileumhal te Eindhoven met 87-31. Atleet Eef Kamerbeek zit in het publiek.
151312,Demonstraties met pantserwagens,Demonstratie van de Koninklijke Landmacht met een pantserwagen en een amfibievoertuig te Eindhoven.
151434,Semi-internationaal voetbal Zuid-Nederland - Luxemburg,In het PSV-sportpark te Eindhoven speelt het Zuidnederlandse elftal tegen Luxemburg (2-3).
151573,Beveiliging kinderspeelplaatsen,Nav een dodelijke val van een 3-jarig kind op een kinderspeelplaats worden stenen onder speelwerktuigen verwijderd; zoals oa in Eindhoven. Ze worden vervangen door zand of rubber tegels. Er wordt ook geëxperimenteerd met kunstgras.
151856,Erepromotie van de heer H.J. van Doorne,Plechtige erepromotie van de grondlegger en president-directeur van DAF-autoindustrie; H.J. van Doorne; in de Westerkerk in Delft. Archiefmateriaal: ext. en int. van de schuur in Eindhoven waar Van Doorne in 1928 zijn onderneming begon; ext. en int. huidige DAF-fabriek.
159704,Handboogwedstrijd Nederland - België,In Helmond wordt een wedstrijd schieten met pijl en boog gehouden tussen België en Nederland. De Belgen winnen. SHOTS: - De deelnemers aan het toernooi lopen; hun bogen in optocht met zich meedragend; door de straten naar het wedstrijdterrein; - een schutterskoning; de borst rijk behangen met medailles; loopt in de stoet mee; - op een sportterrein in de open lucht leggen de schutters aan en schieten hun pijlen af op de aan de andere kant van het veld opgestelde schijven.
160161,Speciale jubileum filmopname Karel I fabr.,Div. shots fabrieksdirecteur oa met echtgenote(?) en personeel van de fabriek. Totaal fabriekspoort met aankomst directeur en gasten. Cu bloemenmeisjes. Div. shots van oa dirigent met gedeelte van harmonie(?) en dansende mensen bij de fabriek. Pan langs directie en genodigden tijdens het zingen van een feestlied. Int. shot binnenkomst directeur en echtgenote(?) in de fabriek. Straatshots van lange optocht met uitsluitend vrouwen en historische uitbeelding van Karel I te paard. Div. versierde auto's met reclame voor Karel I; gevolgd door directie(?); harmonie en uitbundig met hun hoeden zwaaiende mannen.
614858,Amsterdam opent de Vondelbrug,In Amsterdam is een brug aangelegd over het Vondelpark. Het verkeer dat van West naar Zuid wil; hoeft daardoor niet meer om het Vondelpark heen te rijden via Overtoom; Leidse Bosje; Hobbemastraat en P.C. Hooftstraat; maar kan rechtstreeks doorsteken. SHOTS: - op een stadskaart van Amsterdam wordt de verkeerssituatie voor de kijkers in beeld gebracht mbv animatie; - de burgemeester van Amsterdam; A.J. d'Ailly; opent de brug. Na hem stroomt een enorme menigte voetgangers massaal over de nieuwe brug; - na enige tijd is de drukte wat geluwd en maakt ook het autoverkeer er gebruik van.
615242,Wat doet u in uw vrije tijd? Nederlandse modelbouwersclub houdt een tentoonstelling,Div. modelbouwers zijn bezig met hun hobby: modeltreinen; modelstoommachine; modelvliegtuig; modelpassagiersschip. Kleine expositie met modelschepen en miniatuurhaven.
616693,Wedstrijd vorkheftrucks,10e behendigheidswedstrijden voor vorkheftrucks op de Dam te Amsterdam; met chauffeurs uit Rotterdam en Amsterdam.
617485,Nationale wedstrijd gekleed zwemmen,Wedstrijd gekleed zwemmen georganiseerd door de Weesper Reddingsbrigade over 500 mtr. in de Vecht bij Weesp SHOTS: vanaf een platte schuit gaan dames en vanaf een andere schuit heren gekleed te water.
617543,Auto-voetbal,Voetbalwedstrijd in Overloon met omgebouwde auto's; een voetbal met een meter doorsnede; vlaggenmasten als doelpalen en een scheidsrechter op een motorfiets.
617569,Speedway-races,Autospeedwayraces in het Goffert Stadion te Nijmegen; georganiseerd door de Nederlandse Auto-Speedway-Club. Ieke van der Wal wint de finale. Het wereldrecord mensen persen in een personenauto wordt gebroken door 54 mensen in en op een Volkswagen Kever.
618084,Poppen kapwedstrijd,Kapsters demonstreren in Utrecht de haarmode van 1960; de face-lijn. Vijftig kinderen modelleren het kapsel van hun poppen en doen mee met een wedstrijd; die door Reina van Oort wordt gewonnen.
621403,Studenten organiseerden steptour van Leiden naar Utrecht,Studenten hebben een vierdaagse Ronde van Nederland op de step georganiseerd. De Ronde liep van Leiden; via Delft; Rotterdam en Wageningen naar Utrecht. SHOTS: het peloton steppers op de Grebbenberg tijdens de laatste etappe; de kopgroep bij een tussensprint en bij de finish; cu winnaar Paul Meier van de Landbouwhogeschool in Wageningen.
621487,Nederlandse kampioenschappen polsstokverspringen,In Jaarsveld is het NK polsstokverspringen gehouden. SHOTS: fragmenten van de wedstrijd waarbij een aantal deelnemers in het water valt; gelukte sprong van SiebeTjalma; man springt met polsstok over een sloot in een weiland; kampioen Aart de With tijdens zijn winnende sprong.
624062,Kattententoonstelling,Beelden van kattententoonstelling. -Drie jonge katjes in kooi spelen met pop aan touwtje 12"; -cu's kattekoppen; waaronder Siamese kat 48"; -vijf katten in sokken aan waslijn 11";
625793,De sterke Rus,Russische krachtpatser K. Zbyshko in Rotterdam. -Man houdt twee van elkaar wegrijdende auto's allebei tegen 20"; -man incasseert zonder problemen vuistslagen in de buik 20"; -div. titel(s)/tussentitel(s).
625875,Bruidspaar op stelten,Het 21-jarige bruidspaar Truus Heuvelink en Adri Stael loopt op stelten naar het stadhuis in Zutphen. Ze waren met fotograaf Dinius een weddenschap aangegaan dat zij een gratis fotoreportage kregen als ze 3km zouden steltlopen. Tot slot geven ze elkaar het jawoord. Na afloop vertrekken ze op stelten op huwelijksreis; met blikken aan de stelten gebonden.
626138,IJspret op zolder,Schaatsen op een op een Rotterdamse zolder aangelegde ijsbaan van enkele vierkante meters opppervlakte. -mensen met schaatsen in de hand/onder de arm gaan trap op 12"; -div. shots schaatsenrijden; ijsdansen; kunstschaatsen op zeer kleine ijsvloer; totaal 1'08"; -div. titel(s)/tussentitel(s).
630726,Vakantietijd,Nederlanders en buitenlanders gaan met de auto op vakantie; maar de verwachte drukte blijft uit door het matige weer. Met oa een verkeersagent die het verkeer regelt; een mobiele Rode Kruispost langs de snelweg bij Linschoten; overvolle campings aan de kust bij Zandvoort en toeristen in Amsterdam die een rondvaart maken en naar de film "Fluiten naar je duiten" gaan.
631201,Opleiding voor kelners,Werkloze kelners leren in Den Haag op een opleidingsinstituut hoe klanten aan tafel te bedienen. Aan de orde komen oa serveren; wijn inschenken en kip aansnijden. De daarbij gebruikte "etenswaren" zijn echter van hout of rubber.
631671,Egmonds jeugd leert diamantvak,Egmond aan Zee is van oudsher een vissersplaats. De jongere generatie ziet echter niet meer zoveel in de visserij. Sinds is er een diamantslijperij gevestigd waar jongens het vak van diamantslijper kunnen leren. SHOTS: - Stadsshots en straatshots; - oude vissers staan op straat met elkaar te praten; - enkele jongeren komen aanlopen over de boulevard; stoppen en wijzen naar de zee; - ext. slijperij; - int.: jongens zitten naast elkaar aan werkbanken en slijpen diamanten.
637984,Het jeugdverkeersexamen,Scholieren in Rotterdam doen verkeersexamen. SHOTS: -Heer spreekt tot schooljongens en -meisjes die met fietsen aan de hand klaarstaan; -div. shots kinderen op fietsen in verkeer Rotterdam; examinatoren langs de examenroute maken aantekeningen; -meisje dat geslaagd is laat diploma zien aan andere kinderen.
638788,Nederland heeft 13 miljoen inwoners,Het CBS heeft uitgerekend dat in Nederland 13 miljoen mensen wonen. Met een maandelijkse uitdraai van een computer van het CBS van de Nederlandse bevolking en kaartenbakken bij een bevolkingsregister. Met straatinterviews over hoeveel mensen er in Nederland wonen. Met archiefmateriaal van minister Joseph Luns en tennisser Tom Okker; woningbouw; het kraken van huizen in Amsterdam; het aannemersexamen in de Expohal; mensen op het strand en in een overvol zwembad en een kraamafdeling in een ziekenhuis.
638813,Expositie ''Sport en spel in de Oudheid'',Een groepje jongeren maakt een rondgang over de tentoonstelling Sport en spel in de oudheid. Deze is ingericht in Den Haag en geeft een overzicht van sport; spel en speelgoed bij de oude Grieken en Romeinen.
63466,Zuid-Limburg in herfsttooi,Herfst in de natuur van Zuid-Limburg; oa het Geuldal en paddestoelen.
1251,Stadsopname Dordrecht,Toren Grote Kerk Dordrecht min of meer rondom gefilmd vanaf het water. Huisjes aan de kade op de voorgrond.
2137,Het zesde eeuwfeest van Edam,Gekostumeerd feest ter viering van het feit dat Edam 600 jaar geleden stadsrechten kreeg; oa een kerkdienst; wagenspelen; een bruiloft op het Damplein; een bruiloftsmaal en volksdansen. Verder div. stadsshots.
2207,Viering van de 700e verjaardag Amsterdam met groot vuurwerk besloten,Afsluiting van de viering van het 700-jarig bestaan van Amsterdam met een groots vuurwerk aan de oevers van het IJ. SHOTS: op de Dam voor het Paleis worden kanonnen afgeschoten door mannen in oude kostuums; IJ met op de achtergrond de Nicolaaskerk; kisten met buskruit op platte dekschuiten; voorbereiding van vuurwerk; diversen van vuurwerk.
2718,Joods paasfeest,Viering van Pesach; het joodse paasfeest. Met een speciaal gedekte tafel met daarop een geroosterd beentje; een ei; bitterkruid; verse groente en matses. Opperrabbijn Aron Schuster controleert op een speciale akker van landbouwer Koop in Tjuchem bij Appingedam de kwaliteit van de tarwe en het schoonmaken van de maaidorser. Tijdens het oogsten rijdt hij op de dorser mee. Nadat het graan in zakken is gestopt; worden deze verzegeld met een loodje. In de matsesfabriek in Enschede wordt het vaatwerk ritueel gereinigd; waarna de productie van de matses begint. Het deeg wordt tot de juiste dikte gewalst; de matses worden eruit gestanst en ze worden gebakken.
3269,Toogdag van de Nederlandse Hervormde Kerk,In Amsterdam houden duizenden jongeren; leden van de Jonge Kerk (de jeugdorganisatie van de Nederlands Hervormde Kerk); een toogdag. Ze beginnen 's morgens met een massale samenzang op de Dam. Na het bijwonen van kerkdiensten trekken ze daarna in lange optochten door de straten van Amsterdam naar de Apollohal om de slotbijeenkomst te gaan bijwonen.
151225,Dr. A.F. Philips 75 jaar,In het met bloemen versierde Philips Ontspannings Gebouw te Eindhoven wordt de grondlegger van het Philips concern; dr. Anton Philips; tgv zijn 75e verjaardag toegesproken door oa de burgemeester van Eindhoven die hem onder meer mededeelt dat er een standbeeld van hem zal worden opgericht. Philips spreekt een korte dankrede.
155589,Bouw van de televisiemast bij Lopik,In de weilanden bij Lopik graven arbeiders in de grond rondom de betonnen fundamenten en aanhechtingspunten voor tuidraden van een zendmast. De mast wordt; in onderdelen; over de Lek aangevoerd per Rijnaak die er de sluis bij Vreeswijk mee binnenvaart.
155841,Rubywedstrijd,Rugbywedstrijd Holland-Duitsland 11-24 in Eindhoven - Div. shots spelers betreden veld en poseren 12"+11"; - div. shots wedstrijd; totaal 57"; - div. titels(s)/tussentitel(s)
164993,Uniek wijkcentrum "'t Karregat",Minister H.W. van Doorn van CRM stelt het nieuwe dienstencentrum 't Karregat in de wijk Herzenbroeken te Eindhoven in gebruik. Het centum bevat oa een bibliotheek; kleuter- en basisscholen; een supermarkt; winkels; een snackbar; ruimtes voor kruisverenigingen; een groepspraktijk voor huisartsen; maatschappelijk werk; een consultatiekantoor; een crèche; een sportzaal en een algemene ontmoetingsruimte.
173432,Hollandse molens draaien op Nationale Molendag,Aandacht voor Nationale molendag. SHOTS: molens in polderlandschap met draaiende wieken; sommigen met vlaggen eraan; molens in Amsterdam; deels in verval; herstelwerkzaamheden bij molen; int. korenmolen waarbij graan tussen molenstenen wordt fijngemalen; molenaar controleert kwaliteit meel.
611962,Een wonderlijke hobby,Mevr. Bleeker uit Amsterdam zoekt bij een schroothandel in oude metalen naar strijkijzers. Verder haar verzameling strijkbouten en treefjes bij haar thuis.
612245,Een eeuw machineschrijven,In een kantoormachinehandel in de Utrechtse Straat te Amsterdam is een tentoonstelling ingericht met antieke schrijfmachines; met oa een Japanse typemachine; een Kosmopoliet uit 1888; een schrijfmachine van Lambert uit 1896; een Remington uit 1873 en een Helios-Climax uit 1914.
615191,Oisterwijker bouwt miniaturen in flessen,In Oisterwijk heeft de heer Mutsaers als hobby het bouwen van miniaturen in flessen en in de glazen bollen van gloeilampen. Hij laat zien hoe hij huizen; schepen; fabrieken; vuurtorens ed inbouwt.
615437,Tentoonstelling collectie spaarpotten,In één van de gebouwen van de Spaarbankbond in Amsterdam is een tentoonstelling van spaarpotten van Niek ter Wolbeek; oud-directeur van de Spaarbank Amsterdam. SHOTS: aankondigingsposter wereldspaardag; diverse soorten spaarpotten; waarbij met behulp van een mechaniekje de munten in de spaarpot geworpen kunnen worden.
616585,Nederlandse zege bij motorvoetbalwedstrijd Dordrecht-Leverkusen,Verslag van de motorvoetbalwedstrijd van MTCD uit Dordrecht tegen het Duitse Leverkusen; gespeeld in Blijham. MTCD wint met 6-5 en plaatst zich voor het WK in Rusland. SHOTS van de wedstrijd motorvoetbal.
624224,Bavianen kiezen de vrijheid,Een deel van de groep bavianen van Safaripark Beekse Bergen te Hilvarenbeek is ontsnapt. De bavianen klimmen over de omheining; zitten op en naast de weg en klimmen op auto's. Er wordt tevergeefs geprobeerd de dieren te vangen.
625850,Aankomst van de vliegboot DO X,Begroeting van de meer dan 50 ton wegende vliegboot Dornier door groot aantal mensen te Schellingwoude. -Overzicht dijk met veel fietsen; belangstellenden en geparkeerde auto's 27"; -Vice-admiraal Quant wordt begroet door diecteur van Aviolanda; dhr. Burgerhout 9"; -cu Burgerhout (en profil) 4"; -mensen op aanlegsteiger (?) 6"; -man; vrouw en twee kinderen op "vliegfiets" 12"; -vliegboot in lucht 3"; -div. shots zes-motorig propellervliegtuig op water met (plezier-) boten er omheen oa met jeugd in Volendamse klederdracht en div. shots delen toestel 2'47";
631446,De parlevinker; een uniek beroep; dat langzaam verdwijnt,Met de komst van de duwvaart gaan de schippersvrouwen vaker hun inkopen doen aan wal; hierdoor dreigt het beroep parlevinker te verdwijnen. SHOTS: een parlevinkerschip; parlevinker doet schepen aan; int. van parlevinkers; parlevinker maakt zich vast aan een varend schip; parlevinker in de binnenhaven van Rotterdam. VERKLARINGEN van parlevinker Rokus.
640409,Haarlemse jeugd in actie voor een clubhuis,Stadskinderen komen bijeen in een jeugdclubhuis te Haarlem van de stichting Het Anker; waar ze bezig gaan met handenarbeid en spelen. De kinderen houden een inzameling onder het motto Geef grif één ton in één jaar uit één stad; met als doel een nieuwe clubhuis. Op de Grote Markt worden 1000 duiven losgelaten; waarna cabaretier Toon Hermans een ketting doorzaagt waarmee collectanten worden vrijgelaten. Tot slot worden ballonnen opgelaten.
983,Amsterdam,Amsterdam groeit: er wordt begonnen met de uitvoering van het uitbreidingsplan Slotermeer. SHOTS: - kaarten en maquettes laten zien hoe een en ander gesitueerd is en er in de praktijk moet gaan uitzien; - in de Sloterpolder begint een graafzuiger met het weggraven van veen; het veen wordt via lange pijpleidingen afgevoerd en elders op het land opgespoten.
1451,Enkhuizen 600 jaar stad,Viering van het 600-jarig jubileum van Enkhuizen; met oa het admiraalzeilen van ronde- en platbodems; waaronder de boeier De Sperwer uit 1886. Verder div. stadsshots.
1479,Het stille strand,Zomer's strandvermaak. Totaalshot strand; op voorgrond spelende kinderen; op achtergrond vele strandtenten 10". Medium shot langs vloedlijn; op voorgrond tenten; langs het water lopende en fietsende mensen; baders in zee 8". Medium shot div. strandtenten met mensen ervoor en ertussen 18". Medium shot groepje mannen en vrouwen; arm in arm; in de branding; poserend voor de camera; opmerkelijke badmode 14". Medium shot spelen; spartelen en spatten in de branding 11". Cu roeiboot wordt vanuit branding strand op geduwd 13".
